OBJECTID,A,Service Category,Service Type,Walk-in,Insurance,Children,Facility Name ,Address,City,Borough,Latitude,Longitude,ZIP Code,Phone,Website,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,More Information,DOHMH Website,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
499,721,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,City Chemists,129 Montague Street,Brooklyn,BROOKLYN,40.69471661,-73.994013749999993,11201,(718) 237-2489,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.69471661', 'longitude': '-73.99401375', 'human_address': '{""address"": ""129 Montague Street"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54
50,315,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,506 Utica Avenue,Brooklyn,Brooklyn,40.660956890000001,-73.931405999999996,11203,(718) 604-1323,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.66095689', 'longitude': '-73.931406', 'human_address': '{""address"": ""506 Utica Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",16866,17,2,17,44
467,515,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,282 EAST 149TH STREET,BRONX,BRONX,40.81713938,-73.921858060000005,10451,(718) 665-5600,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.81713938', 'longitude': '-73.92185806', 'human_address': '{""address"": ""282 EAST 149TH STREET"", ""city"": ""BRONX"", ""state"": """", ""zip"": """"}'}",10929,49,5,43,23
336,173,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,200 WATER ST,NEW YORK,Manhattan,40.707359289999999,-74.004237939999996,10038,212-825-0761,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.70735929', 'longitude': '-74.00423794', 'human_address': '{""address"": ""200 WATER ST"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",13096,56,4,32,1
237,144,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,771 8TH AVE,NEW YORK,Manhattan,40.760509820000003,-73.987396430000004,10036,212-974-6013,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.76050982', 'longitude': '-73.98739643', 'human_address': '{""address"": ""771 8TH AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",13094,11,4,10,10
805,780,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,133rd Street Pharmacy,1473 Amsterdam Avenue,New York,MANHATTAN,40.817392519999999,-73.953318420000002,10027,(212) 491-4911,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.81739252', 'longitude': '-73.95331842', 'human_address': '{""address"": ""1473 Amsterdam Avenue"", ""city"": ""New York"", ""state"": """", ""zip"": """"}'}",12424,37,4,36,17
182,351,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,3040 Eastchester Road,Bronx,Bronx,40.87042538,-73.843180770000004,10469,(718) 320-5101,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.87042538', 'longitude': '-73.84318077', 'human_address': '{""address"": ""3040 Eastchester Road"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11607,29,5,2,30
705,690,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Family Pharmacy and Surgical,2754 3rd Avenue,Bronx,BRONX,40.8144542,-73.920669040000007,10455,(718) 401-3900,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.8144542', 'longitude': '-73.92066904', 'human_address': '{""address"": ""2754 3rd Avenue"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",10933,49,5,35,23
351,176,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,2265 RALPH AVE,BROOKLYN,Brooklyn,40.622792080000004,-73.917566440000002,11234,718-241-3700,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.62279208', 'longitude': '-73.91756644', 'human_address': '{""address"": ""2265 RALPH AVE"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",13825,5,2,8,38
541,731,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Bright Pharmacy,227 Brighton Beach Avenue,Brooklyn,BROOKLYN,40.576587349999997,-73.966201760000004,11235,(718) 615-1550,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.57658735', 'longitude': '-73.96620176', 'human_address': '{""address"": ""227 Brighton Beach Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",13826,21,2,15,35
87,26,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,941 SOUTHERN BLVD,BRONX,Bronx,40.821078440000001,-73.891652100000002,10459,718-328-3220,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.82107844', 'longitude': '-73.8916521', 'human_address': '{""address"": ""941 SOUTHERN BLVD"", ""city"": ""BRONX"", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24
160,343,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,4232 Baychester Avenue,Bronx,Bronx,40.896221840000003,-73.844877760000003,10466,(718) 325-3100,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.89622184', 'longitude': '-73.84487776', 'human_address': '{""address"": ""4232 Baychester Avenue"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11275,29,5,2,30
673,672,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Careway Pharmacy inc,1174 Flatbush Avenue,Brooklyn,BROOKLYN,40.641555969999999,-73.956692079999996,11226,(718) 483-8743,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.64155597', 'longitude': '-73.95669208', 'human_address': '{""address"": ""1174 Flatbush Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43
765,573,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,1688 WESTCHESTER AVE.,BRONX,BRONX,40.830411439999999,-73.871375470000004,10472,(718) 842-2217,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.83041144', 'longitude': '-73.87137547', 'human_address': '{""address"": ""1688 WESTCHESTER AVE."", ""city"": ""BRONX"", ""state"": """", ""zip"": """"}'}",11610,58,5,31,26
605,739,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Grove Drugs-J.D. Pharmacy,302 West 12th Street,Manhattan,MANHATTAN,40.73753232,-74.004561140000007,10014,(212) 929-7527,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.73753232', 'longitude': '-74.00456114', 'human_address': '{""address"": ""302 West 12th Street"", ""city"": ""Manhattan"", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3
188,251,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Walgreens Drug Store,379 Myrtle Avenue,Brooklyn,Brooklyn,40.693208009999999,-73.971309919999996,11205,(800) 358-9950,{'url': 'https://www.walgreens.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.69320801', 'longitude': '-73.97130992', 'human_address': '{""address"": ""379 Myrtle Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55
407,601,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Stop and Shop Pharmacy,1720 Eastchester Road,Bronx,BRONX,40.846997909999999,-73.844719130000001,10461,(718) 823-6185,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.84699791', 'longitude': '-73.84471913', 'human_address': '{""address"": ""1720 Eastchester Road"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11270,59,5,12,32
173,49,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,1231 MADISON AVE,NEW YORK,Manhattan,40.782497059999997,-73.957571950000002,10128,212-360-6586,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.78249706', 'longitude': '-73.95757195', 'human_address': '{""address"": ""1231 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",10099,23,4,51,11
832,848,Vaccines,Flu Vaccine (Influenza),Yes,Yes,Yes,Springfield Gardens Medical Center,134-64 SPRINGFIELD BOULEVARD ,QUEENS,QUEENS,40.678988889999999,-73.75407731,11413,718 883 3030,{'url': 'http://www.nychealthandhospitals.org/hhc/html/home/home.shtml'},,,,,,,,Call location for hours and information. Insurance not required.,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.67898889', 'longitude': '-73.75407731', 'human_address': '{""address"": ""134-64 SPRINGFIELD BOULEVARD"", ""city"": ""QUEENS"", ""state"": """", ""zip"": """"}'}",15313,41,3,6,71
114,233,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Walgreens Drug Store,145 4th Avenue,Manhattan,Manhattan,40.73365141,-73.989819679999997,10003,(800) 358-9950,{'url': 'https://www.walgreens.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.73365141', 'longitude': '-73.98981968', 'human_address': '{""address"": ""145 4th Avenue"", ""city"": ""Manhattan"", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5
682,675,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Long Island City Chemists,30-12 36th Avenue,Long Island City,QUEENS,40.75685636,-73.930368180000002,11106,(718) 393-8049,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.75685636', 'longitude': '-73.93036818', 'human_address': '{""address"": ""30-12 36th Avenue"", ""city"": ""Long Island City"", ""state"": """", ""zip"": """"}'}",16863,39,3,33,72
220,139,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,144 BLEECKER ST,NEW YORK,Manhattan,40.728174780000003,-73.999253269999997,10012,917-534-1370,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.72817478', 'longitude': '-73.99925327', 'human_address': '{""address"": ""144 BLEECKER ST"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12075,57,4,32,3
275,71,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,1498 YORK AVE,NEW YORK,Manhattan,40.771711629999999,-73.950165049999995,10075,212-879-8990,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.77171163', 'longitude': '-73.95016505', 'human_address': '{""address"": ""1498 YORK AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",10092,23,4,1,11
785,580,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,241 WEST 57TH ST.,NEW YORK,MANHATTAN,40.76632627,-73.981938850000006,10019,(212) 247-5848,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.76632627', 'longitude': '-73.98193885', 'human_address': '{""address"": ""241 WEST 57TH ST."", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12081,11,4,10,10
420,607,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Stop and Shop Pharmacy,156-01 Crossbay Blvd.,Howard Beach,QUEENS,40.663936399999997,-73.84104499,11414,(718) 641-9853,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.6639364', 'longitude': '-73.84104499', 'human_address': '{""address"": ""156-01 Crossbay Blvd."", ""city"": ""Howard Beach"", ""state"": """", ""zip"": """"}'}",15314,62,3,41,64
82,323,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,5102 13th Avenue,Brooklyn,Brooklyn,40.633752479999998,-73.993502590000006,11219,(718) 435-5684,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.63375248', 'longitude': '-73.99350259', 'human_address': '{""address"": ""5102 13th Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",17621,2,2,18,39
737,700,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Friendly Pharmacy ,389 Street 138th Street,Bronx,BRONX,40.80926015,-73.923243670000005,10454,(718) 742 0001,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.80926015', 'longitude': '-73.92324367', 'human_address': '{""address"": ""389 Street 138th Street"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23
378,97,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,1 E KINGSBRIDGE RD,BRONX,Bronx,40.867346079999997,-73.896978860000004,10468,718-364-5219,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.86734608', 'longitude': '-73.89697886', 'human_address': '{""address"": ""1 E KINGSBRIDGE RD"", ""city"": ""BRONX"", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34
231,142,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,425 MAIN ST,ROOSEVELT ISLAND,Queens,40.758743930000001,-73.954057700000007,10044,646-521-2260,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.75874393', 'longitude': '-73.9540577', 'human_address': '{""address"": ""425 MAIN ST"", ""city"": ""ROOSEVELT ISLAND"", ""state"": """", ""zip"": """"}'}",13099,23,4,1,72
363,180,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,4228 MAIN ST,FLUSHING,Queens,40.754574400000003,-73.828020230000007,11355,718-886-7789,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.7545744', 'longitude': '-73.82802023', 'human_address': '{""address"": ""4228 MAIN ST"", ""city"": ""FLUSHING"", ""state"": """", ""zip"": """"}'}",14190,22,3,3,67
452,709,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,My Family Pharmacy,96-08 Norther Blvd.,Corona,QUEENS,40.756946120000002,-73.872030429999995,11368,(718) 440-9201,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.75694612', 'longitude': '-73.87203043', 'human_address': '{""address"": ""96-08 Norther Blvd."", ""city"": ""Corona"", ""state"": """", ""zip"": """"}'}",14510,65,3,21,73
77,107,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,296 FLATBUSH AVE,BROOKLYN,Brooklyn,40.678131999999998,-73.973186409999997,11217,718-399-2716,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.678132', 'longitude': '-73.97318641', 'human_address': '{""address"": ""296 FLATBUSH AVE"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",17619,14,2,27,50
568,537,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,1070 FLATBUSH AVENUE,BROOKLYN,BROOKLYN,40.644504349999998,-73.957980190000001,11226,(718) 282-5458,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.64450435', 'longitude': '-73.95798019', 'human_address': '{""address"": ""1070 FLATBUSH AVENUE"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43
8,5,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,485 LEXINGTON AVE,NEW YORK,Manhattan,40.754231160000003,-73.973974299999995,10017,212-682-5338,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.75423116', 'longitude': '-73.9739743', 'human_address': '{""address"": ""485 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12079,71,4,51,9
246,372,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,88 Featherbed Lane,Bronx,Bronx,40.84615342,-73.918577110000001,10452,(718) 901-3811,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.84615342', 'longitude': '-73.91857711', 'human_address': '{""address"": ""88 Featherbed Lane"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",10930,6,5,29,29
738,813,Vaccines,Flu Vaccine (Influenza),Yes,Yes,Yes,Segundo Ruiz Belvis,545 EAST 142 STREET ,BRONX,BRONX,40.809966279999998,-73.916433400000003,10454,212-932-6718,{'url': 'http://www.nychealthandhospitals.org/hhc/html/home/home.shtml'},,,,,,,,Call location for hours and information. Insurance not required.,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.80996628', 'longitude': '-73.9164334', 'human_address': '{""address"": ""545 EAST 142 STREET"", ""city"": ""BRONX"", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23
319,279,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Walgreens Drug Store,758 Arthur Kill Road,Staten Island,Staten Island,40.560387009999999,-74.166518049999993,10312,(800) 358-9950,{'url': 'https://www.walgreens.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.56038701', 'longitude': '-74.16651805', 'human_address': '{""address"": ""758 Arthur Kill Road"", ""city"": ""Staten Island"", ""state"": """", ""zip"": """"}'}",10699,15,1,9,76
510,628,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,RX 2000,2325 First Avenue,Manhattan,MANHATTAN,40.798029790000001,-73.933929509999999,10035,(212) 289-8839,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.79802979', 'longitude': '-73.93392951', 'human_address': '{""address"": ""2325 First Avenue"", ""city"": ""Manhattan"", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16
881,881,Vaccines,Flu Vaccine (Influenza),Yes,Yes,Yes,Advantagecare Physicans Medical Office,169-27 137 AVENUE,169-27 137 AVENUE,QUEENS,40.672578960000003,-73.770882229999998,11434,646-680-3000,{'url': 'http://acpny.com/city'},,,,,,,,Call 646-680-3000 for an appointment or for walk-in hours. Both cash and insurance are accepted.,,"{'latitude': '40.67257896', 'longitude': '-73.77088223', 'human_address': '{""address"": ""169-27 137 AVENUE"", ""city"": ""169-27 137 AVENUE"", ""state"": """", ""zip"": """"}'}",24669,41,3,46,71
40,15,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,386 FULTON ST,BROOKLYN,Brooklyn,40.691324530000003,-73.987121369999997,11201,718-330-0363,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.69132453', 'longitude': '-73.98712137', 'human_address': '{""address"": ""386 FULTON ST"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54
